003bcdb5-ace5-4474-ae37-4bf4767bcf4c,https://vnexpress.net/thoi-su,vnexpress.net,https://icon.horse/icon/vnexpress.net,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:18.169+00,78,NULL,NULL,NULL,2023-10-30 07:31:11.08+00,2023-10-30 07:31:11.08+00,TRUE,NULL,0,FALSE,NULL,TRUE,f4de6b67-0c69-4642-989f-4a6b75ab04d7
01935ddc-1472-43fe-8924-c317498f3f32,https://tienphong.vn/phap-luat/,tienphong.vn,https://icon.horse/icon/tienphong.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:23.51+00,84,NULL,NULL,NULL,2023-10-30 07:31:11.101+00,2023-10-30 07:31:11.101+00,TRUE,NULL,0,FALSE,NULL,TRUE,f4de6b67-0c69-4642-989f-4a6b75ab04d7
01b92acd-1cc6-412f-8999-c76f60cf3a63,https://www.facebook.com/khanh797979,Nguyen Khanh,https://scontent-sin6-4.xx.fbcdn.net/v/t1.6435-1/104915841_1672271036267197_5822402029538519501_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=7206a8&_nc_ohc=Mm2GNCp8ju8AX9_0l6k&_nc_ht=scontent-sin6-4.xx&oh=00_AfD6f2m3tQMwE4pXcTV4gVGT_2A8wxlDet8gu9ofOypVVg&oe=65191B1D,FB_ACCOUNT,LIVE,1.00064E+14,FALSE,0,2023-10-10 02:51:54.233+00,40,NULL,NULL,NULL,2023-06-12 09:56:44.909+00,2023-10-12 16:42:46.237+00,FALSE,NULL,0,FALSE,3,FALSE,NULL
026adb1f-ba19-4b81-9bc2-cffa9f20e04a,https://thethaovanhoa.vn/giai-tri.htm,thethaovanhoa.vn,https://icon.horse/icon/thethaovanhoa.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:15.275+00,375,NULL,NULL,NULL,2023-10-30 07:37:11.641+00,2023-10-30 07:37:11.641+00,TRUE,NULL,0,FALSE,NULL,TRUE,a76c4bf6-735a-4ba1-a2fc-2aeb9abb322c
04bc0588-bc04-43a0-a3e8-2b86743b4673,https://vietnamnet.vn/the-gioi,vietnamnet.vn,https://icon.horse/icon/vietnamnet.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:03.941+00,861,NULL,NULL,NULL,2023-10-30 07:36:19.437+00,2023-10-30 07:36:19.437+00,TRUE,NULL,0,FALSE,NULL,TRUE,d86cda15-aaae-48c3-8fab-4055ec0bd9fb
05145e44-e448-4597-8beb-9b515c622ac7,https://baotintuc.vn/van-hoa-158ct0.htm,baotintuc.vn,https://icon.horse/icon/baotintuc.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:46.118+00,622,NULL,NULL,NULL,2023-10-30 07:37:11.665+00,2023-10-30 07:37:11.665+00,TRUE,NULL,0,FALSE,NULL,TRUE,a76c4bf6-735a-4ba1-a2fc-2aeb9abb322c
08dcb346-6a94-45ac-8db5-aa593c2e9b9e,https://kienthuc.net.vn/giai-tri/,kienthuc.net.vn,https://icon.horse/icon/kienthuc.net.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:50:33.467+00,443,NULL,NULL,NULL,2023-10-30 07:37:11.666+00,2023-10-30 07:37:11.666+00,TRUE,NULL,0,FALSE,NULL,TRUE,a76c4bf6-735a-4ba1-a2fc-2aeb9abb322c
09e56ea6-6428-4b86-a3ef-76c8de55ba89,https://www.baogiaothong.vn/phap-luat.htm,baogiaothong.vn,https://icon.horse/icon/www.baogiaothong.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:06.288+00,352,NULL,NULL,NULL,2023-10-30 07:31:11.107+00,2023-10-30 07:31:11.107+00,TRUE,NULL,0,FALSE,NULL,TRUE,f4de6b67-0c69-4642-989f-4a6b75ab04d7
0adfc638-8c6a-4a8b-b2e6-418d1bb0c13b,https://www.vietnamplus.vn/vanhoa.vnp,vietnamplus.vn,https://icon.horse/icon/www.vietnamplus.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:28.213+00,196,NULL,NULL,NULL,2023-10-30 07:37:11.658+00,2023-10-30 07:37:11.658+00,TRUE,NULL,0,FALSE,NULL,TRUE,a76c4bf6-735a-4ba1-a2fc-2aeb9abb322c
0c346db4-2b8f-4b02-a94d-f5457b1ce138,https://plo.vn/van-hoa/,plo.vn,https://icon.horse/icon/plo.vn,WEBSITE,LIVE,NULL,FALSE,0,2023-11-17 04:51:27.339+00,253,NULL,NULL,NULL,2023-10-30 07:37:11.665+00,2023-10-30 07:37:11.665+00,TRUE,NULL,0,FALSE,NULL,TRUE,a76c4bf6-735a-4ba1-a2fc-2aeb9abb322c
0eb7c15f-e63c-46f3-941b-8a727d3d1a10,https://www.facebook.com/neuconfessions/,NEU Confessions,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.30808-1/348582025_648131187345444_3802393917642874270_n.jpg?stp=c9.0.40.40a_cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=754033&_nc_ohc=cyUueGwE-40AX8D7uQQ&_nc_ht=scontent-xsp1-2.xx&oh=00_AfD2vcrNIBFfN1qIHYUPlAyruQlkYXGQO9UxMw4s5_1rQw&oe=64FD4077,FB_PAGE,LIVE,1.00064E+14,FALSE,0,2023-10-10 02:51:54.233+00,161,NULL,NULL,NULL,2023-06-08 04:23:07.837+00,2023-10-12 16:42:44.233+00,FALSE,NULL,0,FALSE,2,FALSE,NULL
1.00001E+14,https://www.facebook.com/kiatisuk.senamuang.1,Kiatisuk Senamuang,https://scontent-hkg4-2.xx.fbcdn.net/v/t39.30808-1/328097584_906652020648800_6098376824477302861_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=7206a8&_nc_ohc=VZMnOAbuMo4AX8A8W-A&_nc_ht=scontent-hkg4-2.xx&oh=00_AfDkhxVSc2q5IaiI-5BONbs72D3s4JRIDOwRwMgwggEjfw&oe=64E233FF,FB_ACCOUNT,LIVE,1.00071E+14,FALSE,0,2023-10-10 02:51:54.233+00,7,NULL,NULL,NULL,2023-05-23 17:05:44.607+00,2023-10-12 16:42:36.791+00,FALSE,NULL,0,FALSE,1,FALSE,NULL
1.00001E+14,https://www.facebook.com/trangmnguyen132,Trang Minh Nguyen,https://scontent-sin6-2.xx.fbcdn.net/v/t39.30808-1/306975778_5681029945282340_8041636854274709869_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=f67be1&_nc_ohc=qaCiM1a1wEoAX84DhMd&_nc_ht=scontent-sin6-2.xx&oh=00_AfDgJymvLK5UOeb-PfcPHB90Zi-i6Ci7l-8eZtDVexWX4Q&oe=64EBF5FB,FB_ACCOUNT,LIVE,1.00071E+14,FALSE,0,2023-10-10 02:51:54.233+00,28,NULL,NULL,NULL,2023-05-23 17:05:44.629+00,2023-10-12 16:43:07.916+00,FALSE,NULL,0,FALSE,1,FALSE,NULL
1.00029E+14,https://www.facebook.com/ThaoVan.QGHN,Thảo Vân,https://scontent-sin6-3.xx.fbcdn.net/v/t39.30808-1/342197785_760543215805113_3024723037475357914_n.jpg?stp=c0.4.40.40a_cp0_dst-jpg_p40x40&_nc_cat=106&cb=99be929b-3346023f&ccb=1-7&_nc_sid=f67be1&_nc_ohc=bQDel2FUW8kAX-LJ6I3&_nc_ht=scontent-sin6-3.xx&oh=00_AfBlpSrysmtfyDBUdgbrxgFJOKBUGmUOeHOzOStsTC5szA&oe=64B0448A,FB_ACCOUNT,LIVE,1.00071E+14,FALSE,0,2023-10-10 02:51:54.233+00,4,NULL,NULL,NULL,2023-05-23 17:05:44.706+00,2023-10-12 16:43:01.392+00,FALSE,NULL,0,FALSE,1,FALSE,NULL
1.00044E+14,https://www.facebook.com/beatvn.network,Beatvn,https://scontent-sin6-2.xx.fbcdn.net/v/t39.30808-1/358409023_915038406649022_6624678748696775465_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=754033&_nc_ohc=ZlwJo6dUosUAX-zBhw8&_nc_ht=scontent-sin6-2.xx&oh=00_AfCTWy_vDWVgKpN8dE3YChiZxsKW56ebczfVNv98oTIs4Q&oe=65062CA9,FB_PAGE,LIVE,1.00064E+14,FALSE,0,2023-10-10 02:51:54.233+00,718,NULL,NULL,NULL,2023-06-01 08:59:36.327+00,2023-10-12 16:42:15.343+00,FALSE,NULL,0,FALSE,2,FALSE,NULL
1.00044E+14,https://www.facebook.com/officialbinz,Binz Da Poet,https://scontent-sin6-4.xx.fbcdn.net/v/t39.30808-1/275675583_648628113293195_8273873533063978616_n.jpg?stp=cp0_dst-jpg_e15_p74x74_q65&_nc_cat=101&ccb=1-7&_nc_sid=dbb9e7&efg=eyJpIjoiYiJ9&_nc_ohc=-X_fdbucn08AX9IUFmT&_nc_ht=scontent-sin6-4.xx&oh=00_AfB-Q2tTSgbnDLhqU6F8K92-FLESSBcESH57I6MO2bFSpQ&oe=6485A431,FB_PAGE,LIVE,1.00064E+14,FALSE,0,2023-11-17 01:42:46.112+00,0,NULL,NULL,NULL,2023-06-07 09:40:49.216+00,2023-11-17 01:39:32.384+00,TRUE,NULL,0,FALSE,1,FALSE,NULL
